Name	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700
11A_w	55.52	73.9	79.49	81.33	82.58	83.49	84.43	84.95	85.53	85.94	86.35	86.45	86.55	86.42	86.47	86.31	86.13	86.0	85.98	86.16	86.03	86.33	86.59	86.99	87.68	88.19	88.66	88.71	89.01	88.89	89.05
11B_b	5.26	5.25	5.18	5.17	5.14	5.13	5.12	5.09	5.07	5.06	5.05	5.04	5.02	5.0	5.0	4.99	5.0	5.03	5.04	5.06	5.02	5.05	5.07	5.05	5.08	5.05	5.07	5.05	5.08	5.06	5.09
11B_ob	53.22	56.97	59.92	62.88	65.09	66.32	66.08	63.38	57.98	51.67	44.56	38.41	33.3	29.45	26.7	24.57	22.97	21.81	20.9	20.27	19.79	19.82	19.75	19.82	20.23	20.84	21.96	23.48	25.79	28.88	32.8
11B_ow	53.48	57.31	60.32	63.28	65.66	67.01	66.81	63.96	58.26	51.84	44.58	38.44	33.3	29.46	26.73	24.55	22.99	21.84	20.92	20.32	19.82	19.87	19.78	19.87	20.26	20.88	22.02	23.47	25.88	28.91	32.93
11B_w	53.74	71.86	77.64	79.76	81.25	82.33	83.47	84.05	84.84	85.3	85.82	86.0	86.03	86.03	86.03	85.85	85.66	85.51	85.53	85.67	85.53	85.8	86.17	86.61	87.31	87.94	88.41	88.56	88.83	88.74	88.96
11C_b	5.15	5.13	5.08	5.04	5.03	5.01	5.01	4.97	4.95	4.96	4.93	4.93	4.92	4.89	4.88	4.88	4.89	4.9	4.94	4.95	4.92	4.95	4.96	4.95	4.97	4.96	4.96	4.95	4.99	4.96	4.99
11C_ob	41.2	43.48	45.98	48.69	50.73	50.87	47.98	41.88	33.59	26.34	19.82	15.4	12.35	10.43	9.18	8.34	7.8	7.42	7.15	6.99	6.86	6.92	6.93	6.96	7.11	7.34	7.76	8.38	9.38	10.83	12.97
11C_ow	40.98	43.38	45.92	48.67	50.77	51.02	48.07	41.88	33.65	26.42	19.91	15.45	12.43	10.46	9.25	8.44	7.87	7.49	7.21	7.06	6.92	7.0	6.99	7.04	7.17	7.41	7.84	8.44	9.46	10.9	13.04
11C_w	55.29	73.84	79.45	81.14	82.59	83.34	84.42	84.89	85.56	85.92	86.31	86.44	86.45	86.44	86.48	86.32	86.14	86.08	86.08	86.22	86.14	86.41	86.69	87.14	87.81	88.27	88.67	88.8	89.08	88.97	89.17
11D_b	5.17	5.16	5.1	5.07	5.05	5.02	5.01	4.99	4.96	4.96	4.95	4.93	4.92	4.91	4.89	4.9	4.9	4.92	4.95	4.95	4.92	4.96	4.95	4.96	4.96	4.94	4.94	4.92	4.96	4.93	4.96
11D_ob	5.83	6.09	6.32	6.59	6.67	6.53	6.04	5.26	4.37	3.7	3.21	2.88	2.7	2.58	2.52	2.48	2.44	2.42	2.39	2.38	2.35	2.38	2.37	2.37	2.38	2.4	2.46	2.54	2.69	2.9	3.25
11D_ow	7.76	9.26	10.99	13.07	14.82	15.35	13.72	10.34	6.63	4.39	3.33	2.9	2.71	2.58	2.51	2.46	2.41	2.39	2.37	2.34	2.32	2.35	2.34	2.35	2.36	2.38	2.46	2.54	2.71	2.94	3.33
11D_w	51.29	69.95	75.95	78.31	79.9	81.08	82.22	82.95	83.77	84.28	84.89	85.0	85.13	84.97	85.03	84.92	84.62	84.38	84.39	84.5	84.52	84.92	85.3	86.04	86.86	87.3	87.89	88.07	88.42	88.38	88.55
11E_b	5.24	5.25	5.17	5.14	5.13	5.1	5.1	5.06	5.04	5.04	5.02	5.0	5.0	4.97	4.96	4.96	4.99	5.0	5.02	5.03	5.0	5.01	5.02	5.03	5.02	5.01	5.01	4.99	5.03	5.0	5.04
11E_ob	4.57	4.54	4.5	4.5	4.5	4.45	4.41	4.32	4.21	4.11	4.0	3.92	3.87	3.83	3.81	3.8	3.79	3.78	3.77	3.78	3.77	3.81	3.82	3.82	3.83	3.84	3.86	3.86	3.92	3.96	4.05
11E_ow	4.7	4.72	4.68	4.73	4.74	4.73	4.67	4.54	4.37	4.22	4.09	4.02	3.96	3.92	3.9	3.87	3.88	3.87	3.87	3.87	3.86	3.89	3.9	3.9	3.91	3.92	3.94	3.94	4.01	4.03	4.13
11E_w	51.19	69.74	75.88	78.23	79.84	81.0	82.22	82.89	83.72	84.27	84.81	85.02	85.11	85.06	85.08	84.97	84.67	84.47	84.47	84.58	84.61	84.94	85.43	86.04	86.86	87.3	87.89	88.07	88.39	88.32	88.5
12A_b	5.19	5.17	5.12	5.09	5.07	5.04	5.04	5.0	4.98	4.97	4.96	4.96	4.93	4.92	4.91	4.91	4.91	4.93	4.96	4.96	4.93	4.96	4.96	4.96	4.98	4.96	4.96	4.95	4.97	4.95	4.98
12A_ob	18.63	21.16	24.18	26.1	26.93	26.82	26.45	23.83	22.43	23.43	19.68	13.12	8.18	5.87	4.99	4.72	4.59	4.41	4.36	4.41	4.47	4.58	4.61	4.71	5.21	6.49	9.64	15.73	24.34	31.57	35.45
12A_ow	18.97	22.07	26.04	29.1	30.73	30.93	30.85	27.27	25.58	27.65	22.63	13.94	8.21	5.86	5.0	4.7	4.56	4.41	4.34	4.39	4.44	4.56	4.58	4.7	5.18	6.44	9.68	16.93	32.01	52.08	68.7
12A_w	53.03	72.63	78.82	80.66	82.05	82.8	83.8	84.25	84.94	85.28	85.69	85.84	85.81	85.82	85.85	85.72	85.58	85.44	85.47	85.66	85.58	85.86	86.11	86.51	87.18	87.61	88.07	88.22	88.44	88.33	88.58
12B_b	5.18	5.16	5.11	5.07	5.05	5.03	5.01	4.98	4.96	4.96	4.94	4.93	4.92	4.9	4.89	4.88	4.89	4.91	4.93	4.94	4.92	4.93	4.94	4.93	4.94	4.92	4.92	4.92	4.95	4.92	4.95
12B_ob	57.85	62.2	65.61	67.43	68.04	67.48	66.97	64.31	62.91	63.72	59.93	51.02	40.05	31.04	24.82	22.13	20.23	17.88	16.5	16.2	16.43	16.98	16.6	16.9	19.52	25.66	35.96	47.09	55.8	59.98	61.55
12B_ow	58.28	62.78	66.78	69.25	70.58	70.58	70.5	67.61	66.33	67.97	63.33	52.47	40.35	31.02	24.75	22.07	20.18	17.81	16.43	16.11	16.34	16.91	16.54	16.81	19.46	25.65	36.99	52.03	67.94	78.83	84.38
12B_w	55.31	73.72	79.33	81.15	82.55	83.39	84.36	84.91	85.57	85.92	86.4	86.53	86.56	86.47	86.54	86.38	86.21	86.02	86.06	86.21	86.17	86.32	86.69	87.08	87.76	88.19	88.64	88.8	89.07	88.92	89.17
12C_b	5.26	5.26	5.17	5.15	5.13	5.12	5.11	5.08	5.05	5.05	5.03	5.03	5.01	5.0	4.98	4.97	4.99	5.0	5.03	5.03	5.01	5.04	5.04	5.03	5.05	5.03	5.04	5.04	5.06	5.04	5.08
12C_ob	40.67	43.54	46.9	48.41	48.52	47.41	46.24	42.67	40.63	41.72	37.02	27.48	18.4	12.64	9.56	8.48	7.81	7.0	6.6	6.58	6.68	6.92	6.84	7.01	8.09	10.9	16.95	25.97	35.69	41.93	44.59
12C_ow	40.41	43.83	47.97	50.48	51.33	50.55	49.65	45.27	43.01	44.95	39.15	27.93	18.32	12.56	9.54	8.47	7.79	7.01	6.63	6.59	6.7	6.94	6.85	7.04	8.09	10.87	16.95	27.82	44.86	62.81	75.4
12C_w	52.77	72.27	78.55	80.36	81.76	82.52	83.64	84.05	84.81	85.2	85.61	85.73	85.75	85.75	85.78	85.61	85.48	85.38	85.41	85.52	85.47	85.68	86.0	86.4	87.06	87.53	87.98	88.21	88.44	88.34	88.56
12D_b	5.26	5.25	5.18	5.17	5.14	5.12	5.11	5.08	5.05	5.07	5.04	5.04	5.02	5.0	4.99	4.98	5.0	5.0	5.03	5.04	5.01	5.04	5.05	5.04	5.07	5.04	5.05	5.07	5.08	5.07	5.09
12D_ob	12.55	13.34	14.13	14.52	14.61	14.45	14.28	13.49	13.0	13.15	11.92	9.51	7.09	5.63	4.95	4.74	4.62	4.46	4.42	4.46	4.53	4.63	4.64	4.76	5.2	6.23	8.39	11.26	13.95	15.4	15.91
12D_ow	12.46	13.23	14.0	14.4	14.49	14.35	14.19	13.4	12.94	13.11	11.87	9.46	7.08	5.62	4.93	4.74	4.61	4.46	4.42	4.45	4.51	4.61	4.64	4.74	5.19	6.21	8.37	11.23	14.04	15.7	16.4
12D_w	55.06	73.56	79.23	81.13	82.47	83.31	84.36	84.89	85.52	85.86	86.3	86.41	86.46	86.39	86.45	86.33	86.17	86.02	86.03	86.13	86.14	86.41	86.64	87.14	87.72	88.28	88.67	88.88	89.15	89.0	89.22
13A_b	5.22	5.2	5.16	5.13	5.12	5.08	5.08	5.04	5.03	5.03	5.0	5.0	4.99	4.96	4.96	4.96	4.98	4.98	5.01	5.01	4.99	5.03	5.02	5.03	5.03	5.03	5.04	5.03	5.06	5.04	5.08
13A_ob	4.39	4.36	4.35	4.3	4.26	4.2	4.13	4.08	4.02	4.0	3.96	3.96	3.93	3.94	3.96	3.98	4.05	4.13	4.26	4.42	4.61	4.87	5.11	5.32	5.52	5.67	5.77	5.83	5.87	5.84	5.79
13A_ow	4.41	4.38	4.34	4.32	4.26	4.2	4.13	4.07	4.01	3.99	3.96	3.96	3.94	3.96	3.99	4.04	4.11	4.2	4.33	4.51	4.69	4.93	5.15	5.34	5.5	5.64	5.7	5.74	5.75	5.69	5.63
13A_w	51.74	70.41	76.52	78.64	80.03	81.16	82.17	82.96	83.61	84.09	84.67	84.81	84.84	84.85	85.0	84.9	84.72	84.61	84.66	84.78	84.69	85.05	85.32	85.75	86.47	87.09	87.47	87.71	87.95	87.92	88.07
13B_b	5.21	5.18	5.16	5.12	5.09	5.07	5.07	5.02	5.01	5.01	4.99	4.99	4.96	4.94	4.93	4.93	4.95	4.96	4.99	5.01	4.97	5.0	5.0	5.0	5.01	5.01	5.01	5.0	5.04	5.01	5.05
13B_ob	29.73	30.51	31.49	32.51	33.02	32.88	31.55	29.38	26.5	23.77	20.86	18.32	15.98	14.07	12.45	11.11	9.87	8.88	8.13	7.52	7.01	6.72	6.42	6.18	6.01	5.87	5.76	5.66	5.61	5.53	5.51
13B_ow	29.9	30.61	31.57	32.65	33.19	33.01	31.7	29.61	26.69	23.88	21.02	18.5	16.13	14.16	12.57	11.17	9.95	8.97	8.2	7.59	7.09	6.79	6.49	6.25	6.06	5.93	5.81	5.71	5.66	5.58	5.56
13B_w	52.6	71.73	77.74	79.68	80.97	81.91	82.84	83.39	84.05	84.48	84.94	84.95	85.06	85.13	85.15	85.09	84.89	84.69	84.86	84.94	84.92	85.16	85.42	85.94	86.58	87.1	87.53	87.7	87.89	87.9	88.0
13C_b	5.17	5.16	5.09	5.08	5.05	5.02	5.01	4.99	4.96	4.95	4.94	4.94	4.92	4.9	4.89	4.88	4.9	4.92	4.94	4.94	4.92	4.93	4.95	4.95	4.94	4.93	4.92	4.92	4.95	4.93	4.96
13C_ob	8.36	8.44	8.64	8.95	9.14	9.05	8.65	7.99	7.19	6.55	5.96	5.53	5.18	4.93	4.76	4.62	4.5	4.42	4.34	4.28	4.21	4.2	4.14	4.08	4.01	3.96	3.9	3.85	3.81	3.77	3.73
13C_ow	8.31	8.4	8.62	8.9	9.11	9.02	8.62	7.94	7.16	6.5	5.91	5.47	5.14	4.9	4.73	4.59	4.5	4.42	4.35	4.3	4.25	4.24	4.18	4.13	4.07	4.03	3.98	3.9	3.86	3.8	3.77
13C_w	51.81	70.61	76.72	78.82	80.21	81.31	82.35	83.06	83.77	84.21	84.81	84.91	84.97	84.97	85.1	85.0	84.81	84.58	84.67	84.84	84.78	84.89	85.28	85.69	86.32	86.93	87.31	87.49	87.77	87.74	87.87
13F_b	5.2	5.18	5.13	5.1	5.08	5.04	5.05	5.0	4.99	4.99	4.96	4.96	4.94	4.93	4.92	4.91	4.93	4.94	4.97	4.96	4.93	4.96	4.97	4.97	4.96	4.96	4.96	4.96	4.97	4.96	5.0
13F_ob	4.38	4.35	4.3	4.28	4.21	4.15	4.11	4.05	4.01	4.01	4.01	4.02	4.01	4.02	4.04	4.06	4.09	4.12	4.17	4.21	4.26	4.34	4.41	4.45	4.49	4.52	4.54	4.52	4.55	4.52	4.52
13F_ow	4.38	4.32	4.28	4.24	4.18	4.12	4.07	4.03	3.98	3.98	3.98	3.98	3.98	4.0	4.01	4.02	4.05	4.07	4.09	4.11	4.13	4.19	4.23	4.28	4.32	4.37	4.42	4.44	4.49	4.52	4.58
13F_w	53.56	72.63	78.39	80.2	81.39	82.24	83.23	83.75	84.31	84.74	85.08	85.25	85.23	85.26	85.36	85.2	85.02	84.91	84.96	85.11	84.98	85.22	85.51	85.92	86.52	87.08	87.45	87.58	87.81	87.8	87.86
13G_b	5.2	5.2	5.13	5.09	5.09	5.04	5.05	5.0	4.99	4.98	4.96	4.96	4.95	4.92	4.91	4.9	4.92	4.93	4.96	4.96	4.95	4.96	4.96	4.96	4.98	4.95	4.95	4.94	4.96	4.95	4.97
13G_ob	54.98	57.28	58.81	59.94	60.49	60.1	59.06	57.06	54.5	51.74	48.34	45.12	41.69	38.51	35.51	32.59	29.84	27.28	25.06	23.09	21.32	20.03	18.76	17.66	16.82	16.07	15.57	15.03	14.69	14.38	14.15
13G_ow	55.09	57.72	59.83	61.58	62.87	63.02	62.41	60.34	57.48	54.3	50.34	46.66	42.85	39.34	36.1	32.99	30.11	27.47	25.18	23.2	21.44	20.09	18.79	17.73	16.85	16.11	15.6	15.05	14.72	14.4	14.17
13G_w	50.81	69.44	75.67	77.94	79.56	80.59	81.83	82.53	83.36	83.97	84.36	84.59	84.72	84.69	84.67	84.41	84.2	84.03	84.06	84.15	84.16	84.48	85.0	85.61	86.33	86.92	87.37	87.67	87.94	87.89	88.03
14A_b	5.21	5.2	5.13	5.11	5.09	5.06	5.06	5.04	5.0	4.99	4.97	4.96	4.96	4.94	4.92	4.92	4.93	4.95	4.97	4.97	4.95	4.97	4.99	4.97	4.99	4.96	4.97	4.96	4.97	4.97	4.99
14A_ob	4.38	4.36	4.11	4.0	4.0	3.96	3.97	4.03	4.21	4.45	4.98	6.87	12.63	21.38	31.42	39.45	44.54	47.41	49.2	50.72	51.88	53.59	54.68	55.66	56.76	57.56	58.34	58.85	59.45	59.83	60.15
14A_ow	5.25	5.13	4.8	4.57	4.47	4.35	4.4	4.32	4.5	4.63	5.13	6.91	12.64	21.38	31.32	39.34	44.37	47.26	49.1	50.63	51.86	53.72	54.9	56.09	57.44	58.44	59.56	60.37	61.31	61.92	62.62
14A_w	54.76	72.89	78.33	80.34	81.86	82.81	83.97	84.47	85.27	85.74	86.15	86.34	86.36	86.42	86.47	86.31	86.11	85.98	85.98	86.14	86.08	86.28	86.63	87.06	87.76	88.19	88.61	88.87	89.03	88.98	89.15
14B_b	5.25	5.23	5.14	5.14	5.12	5.08	5.08	5.04	5.01	5.01	5.0	4.98	4.97	4.95	4.94	4.94	4.96	4.96	4.99	4.99	4.96	4.99	4.98	5.0	4.99	4.98	4.96	4.96	4.99	4.97	5.0
14B_ob	16.59	15.66	14.77	14.28	14.1	13.96	13.86	13.82	13.85	13.97	15.32	20.14	32.01	46.77	60.27	68.88	72.88	74.56	75.35	75.81	75.94	76.41	76.48	76.52	76.59	76.38	76.33	75.9	75.98	75.61	75.42
14B_ow	16.62	15.73	14.79	14.3	14.13	14.02	13.91	13.9	13.9	14.01	15.38	20.18	32.06	46.87	60.61	70.01	75.02	77.44	78.89	79.92	80.54	81.53	82.17	82.81	83.53	84.01	84.47	84.63	85.11	85.2	85.42
14B_w	51.09	69.77	76.0	78.31	79.9	81.08	82.17	83.0	83.75	84.26	84.86	84.95	85.09	84.97	85.0	84.84	84.58	84.38	84.39	84.51	84.46	84.81	85.28	85.92	86.67	87.25	87.76	88.07	88.37	88.26	88.52
14C_b	5.27	5.25	5.17	5.17	5.13	5.11	5.1	5.08	5.05	5.05	5.03	5.04	5.01	4.99	4.97	4.98	4.99	5.0	5.03	5.04	5.0	5.04	5.03	5.05	5.04	5.03	5.04	5.02	5.06	5.04	5.08
14C_ob	6.45	6.45	6.14	6.11	6.16	6.15	6.18	6.21	6.41	6.58	7.41	10.22	18.28	30.35	43.72	54.25	60.66	63.98	65.95	67.31	68.23	69.64	70.39	71.03	71.69	72.14	72.63	72.78	73.29	73.28	73.38
14C_ow	6.5	6.41	6.18	6.08	6.17	6.13	6.19	6.21	6.38	6.58	7.42	10.23	18.36	30.38	43.73	54.3	60.74	64.09	66.13	67.58	68.61	70.08	70.94	71.72	72.61	73.12	73.89	74.23	74.88	75.08	75.36
14C_w	51.22	69.6	75.82	78.18	79.82	80.93	82.15	82.89	83.68	84.23	84.89	84.96	85.16	84.98	85.03	85.0	84.75	84.44	84.45	84.58	84.58	84.99	85.47	86.08	86.92	87.39	87.9	88.16	88.45	88.42	88.61
14D_b	5.25	5.22	5.16	5.12	5.11	5.08	5.08	5.04	5.01	5.02	5.0	4.99	4.97	4.95	4.95	4.94	4.95	4.97	5.0	4.99	4.96	4.99	4.99	5.0	5.0	4.97	4.98	4.95	5.0	4.97	5.01
14D_ob	5.93	5.79	5.51	5.28	5.18	5.07	5.01	5.06	5.21	5.3	5.83	7.74	13.65	22.74	33.28	41.58	46.3	48.53	49.76	50.52	50.91	51.94	52.25	52.56	52.9	52.87	53.13	53.01	53.14	53.06	52.98
14D_ow	4.59	4.67	4.55	4.54	4.59	4.6	4.64	4.67	4.91	5.15	5.8	7.76	13.61	22.61	33.08	41.34	46.06	48.28	49.43	50.21	50.65	51.65	51.92	52.27	52.53	52.66	52.82	52.69	52.87	52.75	52.69
14D_w	51.12	69.56	75.66	78.06	79.65	80.82	82.06	82.81	83.59	84.17	84.84	84.99	85.11	85.02	85.07	84.98	84.67	84.47	84.47	84.58	84.55	85.02	85.44	86.09	86.87	87.38	87.94	88.17	88.41	88.37	88.56
14E_b	5.18	5.17	5.11	5.08	5.06	5.02	5.02	4.99	4.96	4.96	4.94	4.95	4.92	4.91	4.89	4.89	4.91	4.92	4.94	4.96	4.92	4.94	4.95	4.96	4.95	4.96	4.93	4.93	4.96	4.95	4.98
14E_ob	7.38	7.71	7.75	7.7	7.53	7.36	7.26	7.34	7.66	8.11	8.73	10.26	14.2	18.74	21.95	23.19	23.39	23.27	23.05	22.82	22.55	22.65	22.41	22.19	21.98	21.76	21.57	21.31	21.09	20.91	20.73
14E_ow	7.36	7.68	7.75	7.7	7.55	7.38	7.31	7.36	7.68	8.15	8.76	10.29	14.2	18.7	21.89	23.11	23.3	23.17	22.93	22.72	22.43	22.5	22.28	22.04	21.85	21.62	21.41	21.16	20.95	20.77	20.59
14E_w	54.91	73.0	78.31	80.31	81.48	82.51	83.41	84.05	84.7	85.08	85.67	85.72	85.77	85.74	85.86	85.78	85.53	85.4	85.46	85.61	85.55	85.8	86.07	86.47	87.25	87.75	88.14	88.32	88.59	88.48	88.67
14F_b	5.2	5.24	5.11	5.11	5.07	5.04	5.04	5.02	4.98	5.0	4.96	4.96	4.96	4.93	4.92	4.92	4.93	4.95	4.96	4.97	4.95	4.97	4.97	4.98	4.98	4.96	4.95	4.95	4.99	4.96	4.99
14F_ob	4.67	4.79	4.67	4.67	4.75	4.74	4.79	4.84	4.99	5.17	5.75	7.74	14.68	25.91	38.89	49.25	55.59	58.88	60.88	62.37	63.39	64.95	65.81	66.73	67.47	68.02	68.53	68.75	69.22	69.38	69.52
14F_ow	4.74	4.95	4.76	4.83	4.89	4.9	4.93	4.99	5.17	5.38	5.97	7.98	15.03	26.22	39.18	49.48	55.84	59.27	61.38	63.01	64.22	66.01	67.11	68.19	69.36	70.08	70.97	71.52	72.14	72.61	72.98
14F_w	51.06	69.67	75.94	78.29	79.82	80.98	82.2	82.89	83.74	84.29	84.84	85.0	85.1	85.02	85.05	84.91	84.67	84.42	84.39	84.56	84.48	84.94	85.39	86.08	86.85	87.34	87.89	88.1	88.42	88.41	88.53
15A_b	5.22	5.24	5.17	5.13	5.13	5.09	5.09	5.05	5.03	5.03	5.0	5.0	4.99	4.96	4.95	4.96	4.96	4.97	5.0	5.01	4.99	5.01	5.0	5.0	5.02	4.99	5.01	4.99	5.02	5.01	5.04
15A_ob	5.05	5.22	5.28	5.51	5.95	6.32	7.09	8.01	10.16	13.5	21.18	32.87	47.45	59.24	66.51	69.81	70.83	70.96	70.81	70.59	70.33	70.36	70.08	69.78	69.48	69.16	68.78	68.24	68.02	67.52	67.16
15A_ow	5.08	5.29	5.34	5.57	6.02	6.41	7.12	8.12	10.15	13.49	21.05	32.69	47.27	59.23	66.86	70.53	71.83	72.05	72.0	71.95	71.72	72.01	71.83	71.76	71.69	71.53	71.27	70.97	70.8	70.4	70.17
15A_w	50.73	69.1	75.39	77.66	79.22	80.38	81.55	82.27	83.13	83.67	84.22	84.39	84.45	84.42	84.42	84.23	84.05	83.83	83.83	84.0	84.04	84.39	84.91	85.56	86.23	86.92	87.35	87.63	87.94	87.84	88.06
15B_b	5.2	5.19	5.13	5.08	5.09	5.04	5.04	5.0	4.97	4.97	4.96	4.95	4.95	4.92	4.91	4.91	4.91	4.93	4.96	4.96	4.93	4.96	4.96	4.96	4.97	4.95	4.95	4.93	4.96	4.96	4.99
15B_ob	4.59	4.75	4.8	5.05	5.51	5.93	6.68	7.72	9.84	13.49	21.65	34.3	50.05	62.69	70.52	73.91	74.93	74.97	74.7	74.38	73.86	73.72	73.25	72.7	72.25	71.81	71.25	70.55	70.19	69.75	69.28
15B_ow	4.58	4.79	4.88	5.16	5.64	6.07	6.84	7.88	9.99	13.61	21.78	34.41	50.12	62.85	71.17	75.1	76.44	76.69	76.53	76.31	75.85	75.84	75.41	75.06	74.69	74.4	73.88	73.36	73.07	72.64	72.25
15B_w	50.92	69.21	75.47	77.73	79.33	80.45	81.72	82.34	83.33	83.86	84.32	84.57	84.64	84.64	84.61	84.33	84.13	83.95	83.99	84.12	84.12	84.48	85.0	85.61	86.44	87.0	87.47	87.8	88.06	88.01	88.2
15C_b	5.24	5.22	5.17	5.13	5.13	5.08	5.08	5.04	5.01	5.01	4.99	4.99	4.97	4.96	4.93	4.93	4.95	4.96	4.99	4.99	4.97	4.99	4.99	4.99	5.01	4.99	4.97	4.98	5.0	5.0	5.01
15C_ob	14.63	14.23	14.08	14.38	15.04	15.74	17.06	19.07	23.22	29.86	42.3	57.06	69.83	76.53	78.86	79.34	79.25	78.84	78.47	78.13	77.64	77.53	77.11	76.61	76.29	75.88	75.36	74.78	74.49	74.0	73.61
15C_ow	14.53	14.15	13.99	14.3	14.99	15.67	17.05	19.0	23.14	29.81	42.22	57.2	71.31	80.17	84.24	85.62	85.89	85.86	85.78	85.7	85.53	85.66	85.7	85.92	86.07	86.3	86.25	86.23	86.21	86.08	85.99
15C_w	51.03	69.42	75.53	77.88	79.41	80.5	81.79	82.45	83.32	83.91	84.38	84.61	84.75	84.71	84.67	84.45	84.25	84.05	84.03	84.19	84.24	84.49	84.97	85.62	86.36	87.03	87.43	87.78	87.99	87.96	88.11
15D_b	5.21	5.2	5.13	5.09	5.09	5.05	5.04	5.0	4.99	4.99	4.96	4.96	4.95	4.92	4.91	4.91	4.92	4.93	4.96	4.96	4.93	4.96	4.96	4.96	4.96	4.96	4.93	4.95	4.96	4.95	4.98
15D_ob	5.3	5.43	5.45	5.63	6.01	6.37	7.03	8.05	10.06	13.38	20.49	30.83	41.53	48.3	51.24	52.17	52.21	52.0	51.7	51.59	51.29	51.52	51.23	50.91	50.7	50.48	50.11	49.69	49.54	49.19	48.94
15D_ow	5.31	5.45	5.46	5.66	6.03	6.38	7.08	8.09	10.07	13.43	20.59	30.85	41.6	48.31	51.26	52.16	52.26	52.01	51.83	51.66	51.36	51.59	51.31	51.04	50.87	50.62	50.32	49.91	49.8	49.5	49.22
15D_w	50.81	69.17	75.34	77.64	79.37	80.44	81.59	82.39	83.28	83.86	84.34	84.53	84.64	84.64	84.59	84.38	84.19	83.97	83.94	84.08	84.13	84.42	84.98	85.53	86.39	87.04	87.39	87.67	87.9	87.91	88.07
15E_b	5.2	5.2	5.13	5.08	5.08	5.05	5.05	5.0	4.99	4.99	4.96	4.96	4.94	4.92	4.91	4.9	4.92	4.93	4.96	4.96	4.95	4.96	4.96	4.96	4.96	4.95	4.94	4.93	4.96	4.95	4.96
15E_ob	5.3	5.42	5.51	5.72	6.09	6.46	7.17	8.19	10.2	13.52	19.7	26.71	31.98	34.09	34.62	34.69	34.45	34.12	33.88	33.6	33.42	33.55	33.28	32.98	32.88	32.57	32.43	32.01	31.9	31.64	31.48
15E_ow	5.24	5.37	5.43	5.62	5.99	6.38	7.0	8.07	10.06	13.31	19.52	26.56	31.82	34.0	34.58	34.62	34.41	34.09	33.83	33.67	33.44	33.53	33.23	33.01	32.84	32.59	32.4	31.96	31.9	31.65	31.47
15E_w	50.78	69.23	75.44	77.7	79.39	80.5	81.67	82.44	83.3	83.92	84.39	84.56	84.73	84.67	84.66	84.45	84.23	84.0	84.06	84.15	84.2	84.48	84.97	85.61	86.34	87.06	87.44	87.72	87.98	87.94	88.14
16A_b	5.2	5.17	5.13	5.11	5.08	5.05	5.05	5.01	4.99	4.99	4.98	4.97	4.96	4.93	4.92	4.92	4.94	4.96	4.97	4.98	4.95	4.97	4.98	4.99	4.97	4.99	4.96	4.97	5.0	4.97	5.01
16A_ob	15.38	16.04	16.55	16.93	17.17	17.3	17.39	17.34	17.3	17.17	17.05	16.9	16.68	16.43	16.23	16.02	15.81	15.59	15.42	15.21	14.95	14.91	14.72	14.51	14.34	14.18	13.98	13.75	13.63	13.45	13.32
16A_ow	34.8	45.53	52.81	58.58	63.59	67.74	71.58	74.69	77.34	79.41	81.44	82.58	83.33	83.82	84.41	84.62	84.66	84.61	84.69	84.92	84.86	85.17	85.44	85.86	86.63	87.23	87.73	87.91	88.16	88.17	88.28
16A_w	52.31	71.28	77.24	79.35	80.66	81.72	82.71	83.44	84.06	84.47	85.05	85.11	85.16	85.13	85.28	85.23	85.01	84.84	84.95	85.08	85.02	85.22	85.53	86.01	86.58	87.25	87.61	87.8	88.0	87.98	88.15
16B_b	5.2	5.17	5.12	5.09	5.08	5.04	5.04	5.0	4.98	4.97	4.96	4.96	4.93	4.92	4.91	4.9	4.91	4.93	4.96	4.96	4.92	4.96	4.96	4.96	4.97	4.97	4.95	4.95	4.96	4.96	5.0
16B_ob	14.31	15.1	15.7	16.23	16.59	16.86	17.09	17.22	17.27	17.31	17.32	17.29	17.19	17.07	17.0	16.91	16.77	16.62	16.55	16.45	16.27	16.36	16.23	16.09	16.0	15.89	15.8	15.6	15.56	15.42	15.32
16B_ow	16.57	18.45	19.77	20.92	21.9	22.68	23.48	24.07	24.61	25.06	25.48	25.77	26.01	26.22	26.53	26.68	26.84	26.98	27.23	27.43	27.5	28.0	28.18	28.38	28.67	28.96	29.17	29.2	29.51	29.63	29.93
16B_w	52.83	72.06	78.09	80.06	81.28	82.31	83.24	83.75	84.36	84.78	85.22	85.34	85.36	85.29	85.5	85.41	85.23	85.08	85.12	85.31	85.27	85.47	85.7	86.17	86.83	87.29	87.66	87.82	88.09	88.02	88.14
16C_b	5.21	5.2	5.16	5.13	5.1	5.07	5.07	5.04	5.01	5.01	4.99	5.0	4.96	4.95	4.95	4.93	4.95	4.96	5.0	5.0	4.96	4.99	5.0	5.0	4.99	5.0	4.99	4.97	5.0	4.98	5.01
16C_ob	5.49	5.51	5.52	5.54	5.55	5.55	5.57	5.55	5.54	5.55	5.54	5.54	5.5	5.48	5.49	5.47	5.46	5.43	5.43	5.42	5.39	5.45	5.46	5.43	5.43	5.42	5.41	5.39	5.4	5.38	5.4
